feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,label
0.0,0.0,0.0,-0.164309,-0.283814,0.016373,-0.32466,-0.517462,-0.016085,-0.464372,-0.670582,-0.062058,-0.586663,-0.736544,-0.114374,-0.205758,-0.602684,-0.050865,-0.240504,-0.789355,-0.140413,-0.236971,-0.898166,-0.204834,-0.219288,-1.0,-0.243304,-0.207345,-0.503914,-0.105222,-0.417641,-0.702049,-0.179809,-0.507411,-0.717719,-0.20212,-0.547137,-0.708886,-0.21704,-0.231338,-0.351953,-0.159814,-0.472465,-0.43679,-0.229532,-0.47127,-0.344366,-0.196162,-0.41273,-0.27403,-0.163424,-0.264975,-0.17662,-0.213977,-0.441435,-0.223538,-0.252397,-0.432098,-0.169843,-0.214441,-0.375803,-0.133509,-0.180953,0.0,0.0,0.0,0.058969,-0.24887,0.009702,-0.02202,-0.433783,0.01108,-0.082217,-0.559233,-0.000441,-0.105407,-0.686153,-0.011996,-0.19655,-0.409983,0.02446,-0.241197,-0.628311,-0.025312,-0.249151,-0.813308,-0.064564,-0.250123,-0.966508,-0.090863,-0.214319,-0.395079,-0.01213,-0.254912,-0.633839,-0.064771,-0.257505,-0.827765,-0.106201,-0.254275,-1.0,-0.13223,-0.202906,-0.383861,-0.053913,-0.258717,-0.62391,-0.104658,-0.274704,-0.799787,-0.136933,-0.283013,-0.941663,-0.151183,-0.160902,-0.377205,-0.096853,-0.221262,-0.56799,-0.137504,-0.252756,-0.710739,-0.158421,-0.272541,-0.827314,-0.168333,DOCTOR
0.0,0.0,0.0,0.113953,-0.221091,-0.010613,0.273395,-0.389707,-0.057501,0.419055,-0.440505,-0.111084,0.50727,-0.404812,-0.15977,0.229963,-0.563752,-0.111768,0.418349,-0.760868,-0.180608,0.533175,-0.877728,-0.217993,0.618529,-0.971953,-0.245794,0.227302,-0.443297,-0.150257,0.431559,-0.349008,-0.239525,0.40633,-0.231365,-0.247114,0.33913,-0.174259,-0.243086,0.227144,-0.268604,-0.184992,0.420466,-0.161005,-0.244323,0.380841,-0.091145,-0.196892,0.308716,-0.072125,-0.159048,0.229983,-0.081123,-0.223064,0.390392,-0.003953,-0.236136,0.356314,0.028047,-0.188437,0.296125,0.02581,-0.152805,0.0,0.0,0.0,-0.101348,-0.458722,0.00092,-0.286928,-0.769674,-0.040454,-0.463633,-0.892851,-0.081463,-0.622138,-0.848991,-0.134924,-0.268043,-0.613209,-0.146767,-0.521456,-0.748727,-0.212354,-0.66362,-0.819916,-0.250889,-0.761127,-0.884404,-0.275136,-0.32164,-0.347499,-0.187518,-0.648447,-0.475112,-0.231894,-0.750914,-0.62074,-0.237876,-0.763876,-0.733401,-0.253196,-0.383485,-0.099992,-0.219782,-0.714381,-0.259157,-0.256646,-0.797911,-0.417836,-0.235883,-0.777934,-0.53898,-0.224088,-0.440578,0.107149,-0.249598,-0.715,-0.055924,-0.272877,-0.798231,-0.213058,-0.246592,-0.793952,-0.333864,-0.227079,DOCTOR
0.853398,0.412847,0.146534,0.120057,0.527666,0.453849,0.652168,0.346784,0.390769,0.615477,0.334828,0.690737,0.108682,0.541094,0.278838,0.532514,0.170185,0.307573,0.432897,0.504777,0.211848,0.715934,0.471344,0.761685,0.510444,0.535474,0.209701,0.14635,0.670149,0.242633,0.644651,0.113181,0.884699,0.868247,0.420519,0.190177,0.237071,0.26699,0.730232,0.200479,0.663443,0.481723,0.712101,0.715947,0.363172,0.869823,0.637565,0.457992,0.198763,0.802016,0.772922,0.311701,0.196017,0.254359,0.363527,0.197229,0.807654,0.577049,0.612526,0.669468,0.652851,0.378015,0.487734,0.489924,0.404527,0.102678,0.835617,0.491345,0.13423,0.347467,0.22141,0.222093,0.416028,0.456765,0.135983,0.581643,0.500606,0.606415,0.882574,0.896251,0.113109,0.848304,0.399672,0.317223,0.47372,0.417598,0.217769,0.831646,0.813786,0.717179,0.31016,0.814033,0.25678,0.573074,0.218595,0.260039,0.332778,0.396777,0.14596,0.840731,0.132436,0.183365,0.729151,0.435843,0.785466,0.668475,0.792336,0.529124,0.643368,0.601358,0.109586,0.253561,0.464486,0.247883,0.480365,0.161719,0.776071,0.609383,0.324,0.290495,0.358476,0.284445,0.296249,0.584083,0.816777,0.495593,DOCTOR
0.0,0.0,0.0,-0.161966,-0.418337,0.02554,-0.413241,-0.641138,0.028935,-0.635707,-0.716065,0.013898,-0.786848,-0.768712,-0.010669,-0.484078,-0.635312,0.031279,-0.715371,-0.678962,-0.016074,-0.838257,-0.684758,-0.06906,-0.946384,-0.703804,-0.110131,-0.490731,-0.427806,-0.019177,-0.743012,-0.439121,-0.050563,-0.882408,-0.447067,-0.094252,-1.0,-0.470796,-0.139237,-0.478374,-0.204651,-0.072145,-0.717207,-0.200751,-0.104251,-0.851625,-0.21199,-0.125632,-0.95901,-0.243949,-0.150943,-0.450392,0.020473,-0.124135,-0.641975,0.047798,-0.149651,-0.752833,0.031961,-0.15304,-0.845821,0.011698,-0.159806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCTOR
0.0,0.0,0.0,-0.026138,-0.244196,0.007576,-0.013818,-0.462889,-0.000883,0.010359,-0.639816,-0.01822,0.025489,-0.765118,-0.036798,0.06523,-0.533103,-0.003557,0.146153,-0.763046,-0.039796,0.192501,-0.895497,-0.063922,0.221732,-1.0,-0.077907,0.122876,-0.486581,-0.031158,0.215247,-0.726242,-0.061212,0.262629,-0.86923,-0.08094,0.291856,-0.986619,-0.094763,0.183927,-0.404305,-0.061248,0.279373,-0.608245,-0.087689,0.325062,-0.730192,-0.102484,0.350262,-0.830084,-0.112417,0.248603,-0.296021,-0.091664,0.340314,-0.398502,-0.107306,0.390003,-0.472633,-0.111557,0.430854,-0.542244,-0.114509,0.0,0.0,0.0,0.11595,-0.1781,-0.040415,0.168135,-0.398958,-0.060702,0.172252,-0.588607,-0.071776,0.186101,-0.737093,-0.082075,-0.005818,-0.470608,-0.074738,-0.072679,-0.730638,-0.100795,-0.099595,-0.88404,-0.114438,-0.113021,-1.0,-0.122444,-0.108812,-0.417441,-0.066753,-0.180463,-0.678076,-0.087167,-0.192349,-0.826508,-0.094086,-0.191147,-0.925778,-0.100262,-0.180784,-0.355607,-0.059253,-0.234956,-0.602351,-0.073168,-0.233886,-0.735631,-0.07067,-0.219098,-0.82544,-0.068974,-0.225664,-0.297898,-0.054829,-0.264948,-0.497979,-0.067768,-0.266678,-0.613108,-0.064849,-0.256892,-0.696942,-0.05964,DOCTOR
0.0,0.0,0.0,-0.046962,-0.188094,0.030592,-0.210249,-0.36163,-0.004351,-0.425413,-0.497765,-0.044193,-0.607421,-0.555819,-0.090525,-0.17479,-0.605076,-0.148222,-0.451333,-0.930433,-0.2144,-0.641354,-0.914398,-0.226443,-0.714215,-0.825263,-0.223648,-0.218618,-0.587802,-0.198357,-0.527472,-0.977561,-0.243222,-0.73771,-1.0,-0.221609,-0.832665,-0.926077,-0.204159,-0.298893,-0.495929,-0.23965,-0.602237,-0.850613,-0.278568,-0.794529,-0.900353,-0.263835,-0.886857,-0.86785,-0.255938,-0.403352,-0.349117,-0.272105,-0.665283,-0.534901,-0.319733,-0.816456,-0.581144,-0.315268,-0.902773,-0.572059,-0.305157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCTOR
0.869852,0.434843,0.42842,0.433506,0.478232,0.637553,0.257465,0.287267,0.883347,0.630037,0.313468,0.681615,0.444122,0.326976,0.153837,0.737132,0.484114,0.558292,0.193421,0.728453,0.238208,0.685753,0.31149,0.101927,0.73172,0.767932,0.556637,0.833926,0.434171,0.35005,0.795545,0.170506,0.593664,0.512604,0.37208,0.64041,0.802754,0.143199,0.312666,0.625572,0.802635,0.383126,0.416674,0.450465,0.200096,0.193728,0.5737,0.215288,0.820679,0.20496,0.635725,0.504201,0.641186,0.128966,0.879639,0.650758,0.113873,0.711937,0.294321,0.381552,0.564968,0.800196,0.752008,0.209525,0.815236,0.668924,0.571025,0.775367,0.617575,0.263021,0.657931,0.654791,0.305368,0.73418,0.433918,0.698543,0.249196,0.706316,0.295061,0.186974,0.48202,0.68759,0.15498,0.177605,0.671559,0.667394,0.446499,0.811513,0.564267,0.546515,0.800644,0.444521,0.212132,0.109014,0.176368,0.552141,0.836036,0.448732,0.546478,0.182934,0.305861,0.372817,0.279204,0.599984,0.399999,0.387526,0.277311,0.459254,0.521959,0.296008,0.692288,0.299631,0.246385,0.391263,0.316091,0.486559,0.795599,0.843553,0.550869,0.608056,0.279186,0.632973,0.758404,0.161503,0.323005,0.471985,DOCTOR
0.0,0.0,0.0,0.161869,-0.208582,-0.010867,0.228444,-0.44186,-0.017947,0.277059,-0.615491,-0.034329,0.335559,-0.743118,-0.055029,0.089765,-0.579684,-0.014302,0.062226,-0.794163,-0.070458,0.074222,-0.907649,-0.116558,0.098621,-1.0,-0.150548,0.036297,-0.546808,-0.046819,-0.006786,-0.766568,-0.097483,0.013098,-0.888176,-0.141756,0.042415,-0.986174,-0.177336,-0.008061,-0.471103,-0.085596,-0.076067,-0.661202,-0.138618,-0.073748,-0.775045,-0.175617,-0.058584,-0.872355,-0.204633,-0.040272,-0.358868,-0.126812,-0.113588,-0.456876,-0.174473,-0.138757,-0.526628,-0.198847,-0.157752,-0.588325,-0.218069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCTOR
0.670715,0.791994,0.446706,0.821759,0.224887,0.145602,0.500155,0.290489,0.236952,0.728424,0.242563,0.62497,0.862803,0.282289,0.75065,0.845319,0.385826,0.422819,0.726149,0.634772,0.728923,0.875617,0.269775,0.598135,0.242613,0.162364,0.652029,0.73358,0.846731,0.48796,0.418721,0.698522,0.502075,0.148702,0.676917,0.117587,0.548582,0.874372,0.497173,0.385594,0.135202,0.263685,0.287294,0.530226,0.622053,0.211875,0.327665,0.400199,0.887705,0.644217,0.589011,0.146525,0.346249,0.558464,0.602225,0.562761,0.78053,0.615699,0.372597,0.514357,0.570076,0.473909,0.599574,0.866291,0.559812,0.893778,0.346619,0.707027,0.672858,0.432909,0.766604,0.41754,0.259101,0.743603,0.174449,0.690834,0.475868,0.151185,0.744937,0.259314,0.451963,0.170572,0.367054,0.256671,0.718415,0.775784,0.207344,0.760121,0.123066,0.438375,0.42074,0.163242,0.414702,0.21562,0.500306,0.135183,0.719717,0.670709,0.722239,0.456219,0.742086,0.42259,0.414607,0.525762,0.369561,0.113271,0.384108,0.225717,0.555379,0.32286,0.398116,0.263247,0.804105,0.753535,0.225251,0.76853,0.129181,0.317535,0.208135,0.342077,0.780055,0.679524,0.114244,0.712407,0.163698,0.604607,EAT
0.573325,0.451652,0.666302,0.791998,0.860722,0.202686,0.73169,0.569633,0.820711,0.376173,0.408977,0.859671,0.155456,0.761597,0.309513,0.600747,0.768214,0.4947,0.37905,0.8211,0.640967,0.41996,0.586108,0.643251,0.300432,0.39824,0.523356,0.739239,0.493449,0.495343,0.562368,0.682307,0.795275,0.475962,0.177533,0.60609,0.413458,0.188231,0.492776,0.881439,0.43045,0.840552,0.530069,0.823481,0.237333,0.476308,0.857691,0.172333,0.838846,0.330411,0.72997,0.485183,0.73581,0.423517,0.882525,0.714734,0.302986,0.27736,0.263742,0.111953,0.156458,0.682433,0.811919,0.682652,0.864679,0.797194,0.658094,0.221976,0.409716,0.135223,0.189577,0.802679,0.206048,0.23616,0.777756,0.495092,0.198504,0.635055,0.645981,0.176574,0.53127,0.817145,0.844383,0.380214,0.798142,0.499238,0.300746,0.400468,0.236357,0.706213,0.39298,0.673632,0.568438,0.705307,0.546429,0.144484,0.358676,0.582122,0.156852,0.716205,0.771579,0.355599,0.291102,0.207856,0.883154,0.719903,0.539868,0.776002,0.101487,0.836002,0.603081,0.753643,0.569802,0.251286,0.348787,0.532858,0.683156,0.261237,0.781014,0.881957,0.55885,0.240714,0.866938,0.474075,0.856995,0.486975,EAT
0.634844,0.40916,0.487982,0.811321,0.637023,0.837026,0.795488,0.609147,0.674656,0.235626,0.550472,0.155264,0.872347,0.453436,0.785753,0.21041,0.562066,0.83925,0.397753,0.602247,0.402218,0.621783,0.569197,0.299995,0.534016,0.730699,0.311306,0.362995,0.858108,0.582516,0.628598,0.157581,0.434002,0.423458,0.734716,0.83656,0.359426,0.882786,0.684735,0.483445,0.747242,0.438472,0.610509,0.645877,0.570352,0.555024,0.154588,0.680924,0.641669,0.80651,0.370381,0.258633,0.608549,0.697311,0.490515,0.715533,0.63098,0.488844,0.668779,0.514938,0.513926,0.120891,0.134629,0.304338,0.509981,0.240072,0.491416,0.413653,0.504844,0.844732,0.615714,0.135833,0.394447,0.679147,0.36134,0.336921,0.351375,0.719228,0.633235,0.651157,0.224691,0.826924,0.588064,0.550799,0.860041,0.504522,0.184646,0.207095,0.729559,0.237072,0.702471,0.314422,0.751803,0.308001,0.290912,0.727335,0.268754,0.390599,0.762048,0.135331,0.74922,0.890011,0.718729,0.277275,0.467447,0.692566,0.889937,0.235261,0.189725,0.718235,0.398428,0.424315,0.220572,0.135828,0.702162,0.372997,0.635285,0.366962,0.579274,0.512672,0.509693,0.304099,0.787352,0.19217,0.677376,0.559529,EAT
0.607876,0.348981,0.20197,0.189649,0.588558,0.363836,0.245684,0.103076,0.454988,0.382517,0.738044,0.512972,0.328176,0.278797,0.13746,0.481213,0.637274,0.85757,0.899465,0.317201,0.853936,0.81846,0.488615,0.818929,0.722025,0.652325,0.343108,0.701197,0.256987,0.50004,0.567932,0.534066,0.479038,0.469806,0.275895,0.255867,0.764477,0.653513,0.711956,0.127407,0.849292,0.214321,0.376433,0.125259,0.520031,0.839943,0.865651,0.20244,0.617923,0.774171,0.199087,0.540178,0.106602,0.124069,0.354525,0.105852,0.109864,0.871525,0.785513,0.722809,0.629634,0.16396,0.840193,0.334536,0.674315,0.426769,0.373162,0.568672,0.381326,0.82614,0.414693,0.158519,0.506611,0.653561,0.582153,0.520184,0.399199,0.567862,0.285115,0.387349,0.1803,0.248146,0.314932,0.21181,0.229532,0.148646,0.47935,0.690431,0.328154,0.784984,0.315656,0.426942,0.394351,0.676713,0.781267,0.136913,0.432632,0.729152,0.187299,0.280432,0.548794,0.675556,0.319965,0.851994,0.53224,0.83969,0.431351,0.474482,0.662622,0.446726,0.35426,0.376279,0.756531,0.169743,0.590846,0.375227,0.724128,0.828318,0.774994,0.266583,0.328204,0.111673,0.441175,0.419961,0.795377,0.600461,EAT
0.660458,0.233263,0.424333,0.611935,0.724453,0.103585,0.655476,0.412148,0.887934,0.72389,0.733489,0.666361,0.299555,0.101718,0.236882,0.204664,0.220444,0.229188,0.343157,0.348921,0.352075,0.405726,0.827702,0.648929,0.740246,0.203875,0.110322,0.121604,0.564999,0.60347,0.694659,0.425762,0.478491,0.321138,0.504617,0.718743,0.780612,0.229642,0.695314,0.664621,0.826507,0.682636,0.387569,0.653785,0.320104,0.801489,0.243951,0.833084,0.282128,0.572575,0.813412,0.445177,0.223557,0.467438,0.346727,0.76807,0.539246,0.742829,0.457893,0.611909,0.454712,0.537414,0.604914,0.734449,0.335485,0.729014,0.590279,0.385798,0.10292,0.284561,0.412984,0.796341,0.717381,0.803753,0.526339,0.10436,0.601325,0.863653,0.678077,0.131041,0.631301,0.696355,0.131147,0.388621,0.681298,0.846132,0.229221,0.589312,0.38105,0.8862,0.506509,0.553922,0.82085,0.385069,0.780139,0.278632,0.674855,0.858337,0.545527,0.809293,0.628732,0.71304,0.14345,0.83403,0.83854,0.608414,0.199967,0.198771,0.687409,0.712158,0.54149,0.268224,0.618288,0.120183,0.168876,0.415067,0.746169,0.382486,0.793064,0.492419,0.651188,0.531083,0.650884,0.468883,0.525495,0.53822,EAT
0.695739,0.235869,0.209386,0.301769,0.426114,0.865523,0.49619,0.404533,0.551055,0.510499,0.730825,0.750055,0.121536,0.668812,0.118269,0.611923,0.859964,0.468815,0.78,0.787285,0.207061,0.82813,0.489021,0.37569,0.683039,0.252336,0.38255,0.191602,0.295359,0.691391,0.16189,0.608339,0.845419,0.707811,0.577819,0.732945,0.545233,0.170659,0.813924,0.663174,0.869145,0.270915,0.856019,0.587196,0.441718,0.372295,0.192044,0.513193,0.402787,0.879468,0.171789,0.193969,0.468975,0.356791,0.804379,0.838168,0.205128,0.315368,0.809669,0.156247,0.472957,0.360863,0.616435,0.880013,0.890852,0.346885,0.383663,0.316416,0.342446,0.292887,0.436715,0.50829,0.192209,0.329676,0.724367,0.330683,0.152856,0.192962,0.330479,0.545739,0.655971,0.507782,0.703732,0.550136,0.516909,0.158552,0.286129,0.39022,0.165164,0.711553,0.182955,0.248118,0.738138,0.773954,0.852943,0.356843,0.415064,0.478768,0.366762,0.434934,0.360208,0.804563,0.252396,0.202319,0.196401,0.653229,0.371696,0.791112,0.615647,0.491052,0.478065,0.311632,0.27586,0.676434,0.641255,0.386198,0.246664,0.22216,0.379922,0.872459,0.278538,0.361386,0.174663,0.85311,0.880164,0.632103,EAT
0.650263,0.615474,0.874676,0.292838,0.588148,0.625201,0.536593,0.46335,0.23129,0.597139,0.116131,0.144632,0.868796,0.240728,0.816667,0.293111,0.48051,0.120961,0.523821,0.785157,0.265719,0.355751,0.839572,0.563581,0.566759,0.352276,0.760807,0.686524,0.396717,0.779914,0.411901,0.174875,0.107109,0.899327,0.270771,0.597451,0.172315,0.879078,0.865901,0.329091,0.882456,0.404363,0.620541,0.793163,0.846293,0.229602,0.656954,0.72507,0.821046,0.750786,0.164193,0.699288,0.502091,0.79527,0.648711,0.731833,0.581607,0.281535,0.722397,0.745128,0.584702,0.115523,0.60737,0.62599,0.165271,0.547361,0.352873,0.471987,0.621481,0.313056,0.479398,0.462511,0.868278,0.838884,0.580529,0.784631,0.682793,0.178225,0.163661,0.780116,0.707824,0.895557,0.868783,0.134395,0.525831,0.66832,0.287499,0.744471,0.729214,0.230114,0.174963,0.757435,0.462038,0.389482,0.898329,0.820617,0.523128,0.823393,0.193503,0.789168,0.227134,0.225496,0.520392,0.461105,0.862902,0.611937,0.156813,0.362597,0.63854,0.174064,0.793039,0.577066,0.343831,0.496191,0.522708,0.370927,0.727797,0.694481,0.44194,0.692155,0.429844,0.121414,0.449644,0.165956,0.560091,0.342538,EAT
0.232413,0.377469,0.722855,0.832063,0.616376,0.778633,0.279917,0.328831,0.51921,0.633498,0.798199,0.714837,0.480683,0.706987,0.347855,0.542585,0.655247,0.857341,0.610914,0.409077,0.451623,0.842349,0.328538,0.279451,0.249848,0.343687,0.746393,0.846625,0.272785,0.264502,0.532905,0.485537,0.633276,0.164896,0.57043,0.551137,0.822109,0.64278,0.572719,0.30364,0.800657,0.572103,0.889581,0.774309,0.839482,0.411287,0.826112,0.399548,0.178979,0.205129,0.806143,0.125818,0.513115,0.628387,0.88962,0.520588,0.761833,0.349701,0.408301,0.780077,0.739655,0.478542,0.270237,0.346198,0.409752,0.455408,0.740527,0.867635,0.793102,0.250042,0.42412,0.69088,0.801028,0.200035,0.142607,0.695841,0.154864,0.330778,0.597005,0.708528,0.637345,0.559166,0.323979,0.277241,0.405285,0.408124,0.483672,0.695954,0.488659,0.171514,0.413526,0.430125,0.68168,0.418256,0.46726,0.619695,0.78915,0.108328,0.353892,0.385901,0.149574,0.422358,0.137795,0.162173,0.458384,0.185996,0.731826,0.506726,0.319418,0.546174,0.695412,0.722767,0.256836,0.445644,0.483725,0.851509,0.794049,0.440104,0.76325,0.111506,0.295624,0.558348,0.581045,0.117414,0.827553,0.762528,FAMILY
0.82558,0.75159,0.630373,0.393114,0.624461,0.356976,0.404835,0.301509,0.509422,0.383867,0.107927,0.150793,0.751817,0.727659,0.504704,0.650806,0.697206,0.722789,0.520417,0.509196,0.316326,0.676775,0.461232,0.687738,0.14025,0.526034,0.527089,0.769832,0.360683,0.747902,0.56738,0.702251,0.672024,0.20996,0.450747,0.489874,0.699363,0.269047,0.823462,0.524504,0.181722,0.812728,0.692374,0.114416,0.28153,0.841511,0.518906,0.30238,0.691073,0.135884,0.40578,0.421036,0.877563,0.896848,0.508694,0.204567,0.661594,0.28834,0.48651,0.603694,0.718199,0.512007,0.189506,0.766755,0.210388,0.211532,0.104427,0.714991,0.34435,0.806772,0.876187,0.204278,0.766501,0.361634,0.862655,0.100022,0.81696,0.651198,0.199444,0.482246,0.108791,0.402361,0.154487,0.371657,0.112717,0.324312,0.750225,0.82525,0.747636,0.334063,0.569324,0.586096,0.194616,0.613343,0.308525,0.342316,0.491688,0.151528,0.321672,0.671852,0.761146,0.424464,0.685731,0.768191,0.828151,0.263558,0.861047,0.426596,0.109509,0.678594,0.803498,0.500458,0.184633,0.22856,0.351362,0.259806,0.690013,0.169538,0.497175,0.483567,0.749897,0.684055,0.603957,0.850806,0.69699,0.191993,FAMILY
0.336994,0.852735,0.335429,0.89745,0.223921,0.862503,0.122169,0.603163,0.230693,0.275841,0.815661,0.120782,0.168033,0.376166,0.283762,0.779794,0.199636,0.526532,0.322324,0.623473,0.322189,0.856794,0.440238,0.16231,0.860601,0.608405,0.667371,0.250776,0.776969,0.174841,0.41625,0.703658,0.728174,0.653157,0.13501,0.457175,0.234377,0.422046,0.820511,0.365229,0.646494,0.554085,0.490469,0.685276,0.269028,0.633125,0.145128,0.166151,0.759102,0.834088,0.876187,0.139292,0.339391,0.294868,0.256289,0.624032,0.381184,0.784681,0.695791,0.2381,0.473282,0.183853,0.275752,0.715587,0.561548,0.839017,0.689845,0.374432,0.664071,0.125465,0.415123,0.68639,0.230684,0.209708,0.528307,0.376612,0.512055,0.249407,0.532699,0.517215,0.448455,0.225641,0.571905,0.158126,0.848009,0.883687,0.327191,0.415308,0.734544,0.412575,0.133692,0.246168,0.665608,0.302174,0.461826,0.3596,0.423516,0.416833,0.651432,0.257551,0.408597,0.365122,0.749642,0.774311,0.590528,0.161374,0.236192,0.842186,0.62266,0.264198,0.369938,0.477635,0.154019,0.855251,0.59832,0.664807,0.631024,0.281785,0.154362,0.196052,0.227287,0.505942,0.878492,0.462257,0.551558,0.872016,FAMILY
0.442303,0.610851,0.427755,0.486197,0.607758,0.756773,0.59491,0.352272,0.470756,0.809255,0.669397,0.717253,0.360452,0.349826,0.85252,0.335834,0.314097,0.717372,0.630659,0.823218,0.490347,0.376458,0.243685,0.631171,0.163195,0.336281,0.292195,0.798481,0.542633,0.718017,0.227128,0.614839,0.565092,0.361576,0.621107,0.331699,0.103302,0.293,0.657059,0.80438,0.173676,0.846573,0.585873,0.847584,0.247964,0.885274,0.512961,0.858919,0.376095,0.356397,0.347283,0.117541,0.304281,0.708666,0.429354,0.799231,0.790779,0.213851,0.693452,0.515772,0.389315,0.442926,0.813528,0.764608,0.629378,0.263271,0.552996,0.605174,0.877071,0.873434,0.153314,0.337501,0.644359,0.156859,0.450977,0.290662,0.25673,0.12973,0.139843,0.680052,0.136687,0.158698,0.631522,0.599282,0.608059,0.65336,0.26129,0.315627,0.751333,0.211332,0.500121,0.741193,0.72127,0.206053,0.743577,0.638746,0.619451,0.861153,0.556426,0.876144,0.292679,0.520718,0.74258,0.633206,0.202518,0.163872,0.219947,0.105593,0.734173,0.635414,0.143491,0.687024,0.4365,0.676405,0.396614,0.779241,0.152373,0.358403,0.585493,0.867375,0.374943,0.170421,0.559382,0.333508,0.118906,0.604359,FAMILY
0.600812,0.749761,0.594037,0.779619,0.711853,0.777005,0.238013,0.199668,0.416073,0.263907,0.741715,0.448896,0.178516,0.769536,0.375665,0.411495,0.299385,0.49688,0.459384,0.79427,0.469347,0.528831,0.492063,0.543207,0.41207,0.557091,0.428445,0.625521,0.846764,0.651642,0.857194,0.117404,0.72266,0.256268,0.176756,0.540704,0.151993,0.241327,0.154395,0.428725,0.639751,0.547607,0.503875,0.203957,0.501626,0.81426,0.836424,0.441045,0.611865,0.491458,0.708884,0.261759,0.381704,0.621577,0.440106,0.445052,0.426653,0.551929,0.328824,0.832033,0.459394,0.807146,0.623961,0.56292,0.18133,0.327078,0.266611,0.642609,0.645338,0.682511,0.459335,0.678713,0.25728,0.54583,0.801848,0.639643,0.513554,0.16556,0.825048,0.468014,0.383665,0.334504,0.839998,0.229171,0.169911,0.358838,0.250021,0.768422,0.396762,0.394738,0.448998,0.118282,0.30871,0.723393,0.829314,0.532746,0.132744,0.250682,0.281579,0.727198,0.850891,0.256195,0.46035,0.432587,0.156581,0.182129,0.601155,0.289267,0.118431,0.559175,0.688024,0.684842,0.324939,0.249545,0.312429,0.278359,0.634729,0.491409,0.468169,0.207335,0.416532,0.866012,0.436777,0.286869,0.205612,0.796852,FAMILY
